CIF,Account Name,Region,Product Type,End Balance,Days_Since_Last_Txn,CLV_Predicted,Churn_Probability
CIF01004666,Customer_4667,Addis Ababa,Asrat Bekurat Saving Account,290073.94,1187,178791.42,0.9999994782336299
CIF01006562,Customer_6563,Harari,Asrat Bekurat Saving Account,270332.45,992,178638.6,0.9999998649103963
CIF01009470,Customer_9471,Oromia,Ordinary Saving Account,200214.2,560,178372.3,0.9999991638765183
CIF01009992,Customer_9993,Addis Ababa,Janderebaw Saving Account,214047.98,2334,177790.64,0.9999999805057528
CIF01002451,Customer_2452,Oromia,Ordinary Saving Account,261464.89,1480,177512.55,0.9999999744298396
CIF01004923,Customer_4924,Amhara,Werazut Saving Account,183397.68,1406,176545.66,0.999999950879539
CIF01008445,Customer_8446,SNNPR,Abew Saving Account,241309.39,808,176471.61,0.9999996235631936
CIF01008925,Customer_8926,Amhara,Equb Saving Account,203257.02,1184,176352.95,0.9999999155456933
CIF01008516,Customer_8517,Benishangul-Gumuz,Dekemezmur Saving Account,282857.41,1360,176069.34,0.9999999692776486
CIF01000373,Customer_374,Addis Ababa,Ordinary Saving Account,298903.1,2457,175928.86,0.9999999501921035
CIF01007113,Customer_7114,Addis Ababa,Ordinary Saving Account,270982.08,500,175609.38,0.9999999777887798
CIF01000811,Customer_812,Addis Ababa,Werazut Saving Account,256316.82,1913,175511.7,0.9999999158103254
CIF01005958,Customer_5959,Addis Ababa,Abew Saving Account,201524.52,404,175327.75,0.9999993648992748
CIF01007524,Customer_7525,Oromia,Blatena Saving Account,228433.17,1965,175261.45,0.9999999275518957
CIF01005381,Customer_5382,Amhara,Ordinary Saving Account,323565.87,2998,175009.39,0.999999984050596
CIF01009249,Customer_9250,Benishangul-Gumuz,Special Saving Account,216747.7,1163,174729.33,0.9999999614317955
CIF01006375,Customer_6376,Oromia,Special Saving Account,253060.25,1356,174204.25,0.9999998920358945
CIF01004230,Customer_4231,Addis Ababa,Special Saving Account,222271.0,799,174197.23,0.9999998753362509
CIF01001718,Customer_1719,SNNPR,Ahati Saving Account,263112.12,1157,174122.75,0.9999999180280722
CIF01000319,Customer_320,Addis Ababa,Equb Saving Account,277914.81,1728,174009.48,0.9999998643659305
CIF01000841,Customer_842,Amhara,Special Saving Account,209174.2,950,173704.72,0.9999999750531245
CIF01001281,Customer_1282,Gambela,Ahati Saving Account,327810.2,3519,173370.02,0.9999999613636602
CIF01007798,Customer_7799,Oromia,Special Saving Account,195780.38,1642,173329.03,0.9999998633871114
CIF01005568,Customer_5569,Oromia,Hiruyan Saving Account,187691.29,996,172684.81,0.9999998507270839
CIF01005121,Customer_5122,Oromia,Special Saving Account,167128.05,1169,172248.81,0.999999944117294
CIF01003795,Customer_3796,Amhara,Special Saving Account,225139.61,773,171531.92,0.9999999005831665
CIF01009582,Customer_9583,Oromia,Ordinary Saving Account,216591.05,559,171481.55,0.9999998343225064
CIF01004301,Customer_4302,Addis Ababa,Ordinary Saving Account,257052.69,944,171431.94,0.9999998905536227
CIF01003492,Customer_3493,Tigray,Ordinary Saving Account,318586.41,529,170516.56,0.9999946003565162
CIF01005407,Customer_5408,Addis Ababa,Ahati Saving Account,313573.02,2242,170497.6,0.9999998790475331
CIF01004383,Customer_4384,Dire Dawa,Washera Saving Account,223617.98,745,170093.34,0.9999970344280881
CIF01007377,Customer_7378,Oromia,Ordinary Saving Account,197106.34,1144,169939.3,0.9999999632258156
CIF01005580,Customer_5581,Addis Ababa,Equb Saving Account,195091.95,453,169892.97,0.9999993745495939
CIF01001240,Customer_1241,Addis Ababa,Werazut Saving Account,191224.4,1928,169720.95,0.9999998956225025
CIF01009539,Customer_9540,Addis Ababa,Ordinary Saving Account,277872.25,2080,169555.31,0.9999998913511192
CIF01001420,Customer_1421,Gambela,Ordinary Saving Account,248741.65,584,169424.92,0.9999974609114678
CIF01004604,Customer_4605,Amhara,Ordinary Saving Account,273791.91,910,169132.95,0.9999998404441507
CIF01008404,Customer_8405,Addis Ababa,Dekemezmur Saving Account,228237.02,3520,168521.38,0.999999982838628
CIF01000397,Customer_398,Tigray,Ordinary Saving Account,312478.09,2732,168372.08,0.9999999044805465
CIF01009966,Customer_9967,Addis Ababa,Dekemezmur Saving Account,276862.09,2952,168098.88,0.9999999814284898
CIF01003933,Customer_3934,Oromia,Ordinary Saving Account,291858.4,430,168043.36,0.9999901306892864
CIF01003757,Customer_3758,Sidama,Asrat Bekurat Saving Account,278872.96,667,167885.2,0.9999975253460235
CIF01002758,Customer_2759,SNNPR,Dekemezmur Saving Account,246073.04,2593,167401.56,0.9999998992561555
CIF01008726,Customer_8727,Afar,Ahati Saving Account,207211.28,3188,166755.16,0.9999999407270073
CIF01008431,Customer_8432,Oromia,Special Saving Account,220519.63,615,166713.78,0.9999986598430807
CIF01003653,Customer_3654,Afar,Ahati Saving Account,294431.96,4060,166656.83,0.9999999718246072
CIF01007568,Customer_7569,Addis Ababa,Equb Saving Account,204113.22,1540,166481.22,0.9999999562502145
CIF01009600,Customer_9601,Oromia,Ordinary Saving Account,245124.7,1055,166480.7,0.9999999439366694
CIF01008721,Customer_8722,Amhara,Blatena Saving Account,280632.5,1140,166422.86,0.9999998904108984
CIF01006108,Customer_6109,Sidama,Hiruyan Saving Account,295012.57,3767,166402.2,0.9999999359914794
CIF01006605,Customer_6606,Dire Dawa,Asrat Bekurat Saving Account,255742.91,640,166394.84,0.9999923193220428
CIF01005256,Customer_5257,Addis Ababa,Couples Saving Deposit,275637.79,696,166307.62,0.9999989899746843
CIF01006747,Customer_6748,Somali,Tirufat Savings Account,108288.25,465,166207.9,0.9999970943917733
CIF01001916,Customer_1917,Addis Ababa,Blatena Saving Account,201427.17,1694,166163.6,0.9999999544304387
CIF01005533,Customer_5534,Addis Ababa,Ordinary Saving Account,233840.1,1541,165814.52,0.9999999510247595
CIF01002776,Customer_2777,Tigray,Prime Customer Deposit Account,203322.42,641,165626.19,0.9999984006449449
CIF01005226,Customer_5227,Gambela,Ordinary Saving Account,188072.99,478,165288.27,0.9999999510999633
CIF01006577,Customer_6578,SNNPR,Janderebaw Saving Account,166792.94,1581,165277.2,0.9999998714949746
CIF01003686,Customer_3687,SNNPR,Dekemezmur Saving Account,224834.81,4332,164865.66,0.999999306015271
CIF01008615,Customer_8616,SNNPR,Ordinary Saving Account,166935.81,761,164575.86,0.9999978426142677
CIF01007661,Customer_7662,Addis Ababa,Ahati Saving Account,193520.39,1641,164208.47,0.9999999540992494
CIF01003422,Customer_3423,Harari,Ordinary Saving Account,249773.3,1454,163852.86,0.9999998729628715
CIF01008735,Customer_8736,Addis Ababa,Agape Saving Account,249443.84,2081,163762.8,0.9999999604814447
CIF01008097,Customer_8098,Oromia,Blatena Saving Account,234128.67,2705,163757.42,0.9999998451327641
CIF01001797,Customer_1798,Amhara,Ordinary Saving Account,289923.61,2468,163710.8,0.9999999724607712
CIF01009926,Customer_9927,Tigray,Special Saving Account,188425.54,1583,163562.25,0.999999749191235
CIF01003496,Customer_3497,SNNPR,Special Saving Account,192050.35,1737,163557.84,0.9999999508149682
CIF01005850,Customer_5851,Addis Ababa,Ordinary Saving Account,273196.96,556,163548.38,0.9999986299169492
CIF01005297,Customer_5298,Amhara,Tirufat Savings Account,215084.58,2165,163362.23,0.9999999681978516
CIF01001728,Customer_1729,Addis Ababa,Ordinary Saving Account,153381.65,517,162877.11,0.9999988802599434
CIF01008751,Customer_8752,Amhara,Janderebaw Saving Account,139691.37,601,162597.17,0.9999999711357921
CIF01006045,Customer_6046,Oromia,Equb Saving Account,267214.77,1754,162531.4,0.9999998064224398
CIF01004031,Customer_4032,Sidama,Special Saving Account,249208.06,421,162470.03,0.9999992298975866
CIF01008054,Customer_8055,Addis Ababa,Tirufat Savings Account,257803.38,2003,162297.31,0.9999999447229062
CIF01006893,Customer_6894,Addis Ababa,Equb Saving Account,205809.62,855,162189.77,0.9999998465447004
CIF01004455,Customer_4456,SNNPR,Dekemezmur Saving Account,293179.88,2862,161565.08,0.9999999841664788
CIF01004058,Customer_4059,Benishangul-Gumuz,Ordinary Saving Account,254490.77,1719,161563.36,0.9999999028046195
CIF01001524,Customer_1525,Sidama,Ordinary Saving Account,271473.04,1230,161503.75,0.9999999484279993
CIF01008813,Customer_8814,Addis Ababa,Ordinary Saving Account,248921.9,2445,161483.84,0.9999998941215021
CIF01004978,Customer_4979,Addis Ababa,Special Saving Account,179116.63,1523,161453.1,0.9999998704806058
CIF01001028,Customer_1029,Benishangul-Gumuz,Tirufat Savings Account,180953.49,452,161000.42,0.9999997296252421
CIF01002974,Customer_2975,Addis Ababa,Ordinary Saving Account,179663.09,1701,160732.28,0.9999999408062479
CIF01004331,Customer_4332,Somali,Blatena Saving Account,276058.47,2049,160718.73,0.9999999809326067
CIF01007384,Customer_7385,Amhara,Ordinary Saving Account,257539.92,2405,160050.88,0.9999998691876346
CIF01009598,Customer_9599,SNNPR,Asrat Bekurat Saving Account,271820.02,2350,159995.81,0.9999997972398911
CIF01006361,Customer_6362,Addis Ababa,Hiruyan Saving Account,210974.93,737,159969.22,0.999999867986551
CIF01006033,Customer_6034,Amhara,Special Saving Account,263421.32,1568,159776.39,0.9999999589975869
CIF01005901,Customer_5902,Harari,Hiruyan Saving Account,229896.71,754,159736.16,0.9999996693993174
CIF01003281,Customer_3282,Addis Ababa,Ordinary Saving Account,263550.68,2665,159704.12,0.9999999651559589
CIF01005695,Customer_5696,Oromia,Ahati Saving Account,272048.76,717,159031.69,0.9999955712786601
CIF01002712,Customer_2713,Addis Ababa,Blatena Saving Account,180539.07,1558,158912.02,0.9999999593875083
CIF01001759,Customer_1760,Somali,Abew Saving Account,126826.67,1411,158317.88,0.9999998730923266
CIF01005760,Customer_5761,Amhara,Hiruyan Saving Account,193431.74,458,158287.1,0.9999983752430428
CIF01004789,Customer_4790,Somali,Ordinary Saving Account,219733.6,3262,158280.75,0.9999999381726099
CIF01007405,Customer_7406,Tigray,Werazut Saving Account,249374.35,568,158254.23,0.999996601143559
CIF01008850,Customer_8851,Addis Ababa,Ahati Saving Account,217777.38,1423,158114.77,0.9999999779649069
CIF01001204,Customer_1205,Addis Ababa,Special Saving Account,265333.9,2540,157992.23,0.9999999782653226
CIF01007888,Customer_7889,Sidama,Ordinary Saving Account,252787.73,2436,157983.84,0.9999997728455085
CIF01005028,Customer_5029,Addis Ababa,Special Saving Account,217712.19,1206,157494.19,0.9999999490795238
CIF01007397,Customer_7398,Amhara,Ordinary Saving Account,195917.08,1155,157297.25,0.9999999623475638
CIF01006720,Customer_6721,SNNPR,Special Saving Account,121399.88,468,156638.72,0.9999997783018645
CIF01006362,Customer_6363,Dire Dawa,Blatena Saving Account,148078.51,2410,156438.98,0.9999998201353301
CIF01001576,Customer_1577,Oromia,Hiruyan Saving Account,159454.92,1509,156149.27,0.9999998612019878
CIF01004246,Customer_4247,Addis Ababa,Werazut Saving Account,191085.97,1583,156022.77,0.9999998860599671
CIF01007847,Customer_7848,Addis Ababa,Dekemezmur Saving Account,160242.15,663,155564.4,0.9999963270051353
CIF01004485,Customer_4486,Amhara,Sitota Saving Deposit,168063.33,1984,155456.62,0.9999998633157117
CIF01007738,Customer_7739,Oromia,Ahati Saving Account,201790.32,1277,155416.84,0.9999998171238903
CIF01005419,Customer_5420,Amhara,Dekemezmur Saving Account,206676.99,1930,154634.97,0.9999999878231275
CIF01000552,Customer_553,Addis Ababa,Ordinary Saving Account,187863.51,895,154565.89,0.9999999603487868
CIF01005971,Customer_5972,SNNPR,Dekemezmur Saving Account,215994.09,1163,154424.77,0.9999994433099378
CIF01006065,Customer_6066,Sidama,Blatena Saving Account,213586.18,2427,154323.4,0.9999999121321896
CIF01007546,Customer_7547,Dire Dawa,Blatena Saving Account,177541.79,676,154191.88,0.9999980062762405
CIF01002103,Customer_2104,Amhara,Tirufat Savings Account,208258.53,1412,153923.81,0.9999999790033867
CIF01002738,Customer_2739,Oromia,Abew Saving Account,212631.54,1181,153710.12,0.9999999531510928
CIF01008780,Customer_8781,SNNPR,Ordinary Saving Account,243706.14,800,153377.02,0.9999997965007424
CIF01005162,Customer_5163,Oromia,Werazut Saving Account,188595.89,1166,153359.2,0.999999991158882
CIF01006766,Customer_6767,Addis Ababa,Blatena Saving Account,141315.4,2041,153288.11,0.9999998901403985
CIF01007435,Customer_7436,Oromia,Tirufat Savings Account,276629.83,2803,153098.47,0.9999999836887139
CIF01002747,Customer_2748,Addis Ababa,Ordinary Saving Account,145887.26,1236,152619.2,0.9999999381013435
CIF01006775,Customer_6776,SNNPR,Special Saving Account,257042.61,707,152456.0,0.999998379849195
CIF01003323,Customer_3324,Addis Ababa,Werazut Saving Account,165093.35,820,152430.11,0.9999998885119077
CIF01001548,Customer_1549,Benishangul-Gumuz,Ordinary Saving Account,195235.17,1716,151924.56,0.9999999542064061
CIF01005299,Customer_5300,Harari,Ordinary Saving Account,216132.13,4927,151834.89,0.9999999008363166
CIF01005727,Customer_5728,Amhara,Hiruyan Saving Account,270544.87,2903,151820.64,0.999999940755286
CIF01003837,Customer_3838,Addis Ababa,Tirufat Savings Account,213350.24,571,151776.2,0.9999965703545702
CIF01003803,Customer_3804,SNNPR,Dekemezmur Saving Account,241353.28,2717,151170.67,0.9999999244121088
CIF01002674,Customer_2675,Addis Ababa,Ordinary Saving Account,242289.95,1196,151011.28,0.9999999710188003
CIF01003455,Customer_3456,Addis Ababa,Abew Saving Account,174745.16,563,150528.2,0.9999969618461184
CIF01002907,Customer_2908,Sidama,Prime Customer Deposit Account,185701.25,850,150353.62,0.9999999517656711
CIF01004478,Customer_4479,Addis Ababa,Blatena Saving Account,247167.82,2053,150313.4,0.9999999682867687
CIF01006713,Customer_6714,Amhara,Asrat Bekurat Saving Account,137729.2,1895,150271.14,0.9999999201638071
CIF01004330,Customer_4331,Tigray,Equb Saving Account,256137.75,3486,150125.06,0.9999999675874679
CIF01008297,Customer_8298,Tigray,Ahati Saving Account,224240.89,1831,150070.3,0.9999998466246807
CIF01007247,Customer_7248,Sidama,Ordinary Saving Account,217177.82,4555,149643.55,0.9999997981711845
CIF01005868,Customer_5869,Amhara,Equb Saving Account,264483.09,3191,149603.9,0.9999999313522616
CIF01004270,Customer_4271,Dire Dawa,Ahadu Bereket Saving Account,131834.76,1967,149591.17,0.9999998509810719
CIF01002086,Customer_2087,Tigray,Ordinary Saving Account,182566.92,1249,149306.84,0.9999998507776541
CIF01007852,Customer_7853,Addis Ababa,Werazut Saving Account,226438.55,2055,149235.9,0.9999999178897593
CIF01000740,Customer_741,Oromia,Asrat Bekurat Saving Account,266238.39,3729,149144.14,0.9999999542796195
CIF01003357,Customer_3358,Amhara,Ordinary Saving Account,108970.06,590,149001.27,0.9999998989730718
CIF01004886,Customer_4887,SNNPR,Janderebaw Saving Account,132095.59,450,148968.95,0.9999998491877232
CIF01003912,Customer_3913,Oromia,Special Saving Account,122025.66,572,148868.17,0.9999999250581985
CIF01002017,Customer_2018,Addis Ababa,Prime Customer Deposit Account,90620.21,422,148263.66,0.9999986539432637
CIF01001986,Customer_1987,Addis Ababa,Equb Saving Account,156202.61,1632,148112.39,0.9999998751839563
CIF01007267,Customer_7268,Addis Ababa,Tirufat Savings Account,219620.13,5302,147999.27,0.9999999038271282
CIF01006455,Customer_6456,Tigray,Sitota Saving Deposit,224031.62,3456,147962.0,0.9999997143021991
CIF01008595,Customer_8596,Addis Ababa,Ordinary Saving Account,169041.65,556,147887.1,0.9999999392453928
CIF01001348,Customer_1349,Addis Ababa,Werazut Saving Account,175283.4,2691,147755.14,0.9999999591863017
CIF01008077,Customer_8078,Amhara,Ahati Saving Account,121092.92,1192,147737.52,0.9999998437374475
CIF01008570,Customer_8571,Tigray,Tirufat Savings Account,161617.09,687,147706.03,0.9999977240002146
CIF01001108,Customer_1109,Oromia,Prime Customer Deposit Account,218313.3,1837,147454.58,0.9999999320435979
CIF01003629,Customer_3630,Addis Ababa,Blatena Saving Account,156759.22,654,147170.52,0.999997476366285
CIF01004523,Customer_4524,Benishangul-Gumuz,Prime Customer Deposit Account,154047.87,1463,146586.08,0.9999999706486864
CIF01005802,Customer_5803,Addis Ababa,Ahati Saving Account,202479.7,4354,146574.78,0.999999909591375
CIF01004038,Customer_4039,Amhara,Prime Customer Deposit Account,248607.41,1293,146539.72,0.9999999234287656
CIF01007380,Customer_7381,Tigray,Dekemezmur Saving Account,149358.04,1612,146508.22,0.9999999506522821
CIF01003745,Customer_3746,Addis Ababa,Hiruyan Saving Account,184360.92,2630,146374.61,0.9999999615989875
CIF01009258,Customer_9259,Addis Ababa,Special Saving Account,196156.19,1932,146342.33,0.9999998996538203
CIF01004282,Customer_4283,Addis Ababa,Ordinary Saving Account,135734.46,1445,146332.56,0.9999999225809231
CIF01008743,Customer_8744,Oromia,Ordinary Saving Account,218851.03,632,146285.78,0.9999968031653619
CIF01004395,Customer_4396,Tigray,Werazut Saving Account,151298.58,1951,146165.47,0.9999999069454935
CIF01007997,Customer_7998,Addis Ababa,Ahati Saving Account,180209.03,2319,145856.77,0.9999999927177692
CIF01003696,Customer_3697,Addis Ababa,Dekemezmur Saving Account,155115.43,1088,145797.03,0.9999999227049103
CIF01003853,Customer_3854,Addis Ababa,Ordinary Saving Account,196709.64,4087,145785.22,0.9999999478971096
CIF01002941,Customer_2942,Oromia,Janderebaw Saving Account,165676.42,1756,145738.73,0.9999999596047843
CIF01001283,Customer_1284,Dire Dawa,Ahadu Bereket Saving Account,174794.25,2231,145249.03,0.9999999707067326
CIF01006063,Customer_6064,Amhara,Abew Saving Account,153060.8,1269,145248.45,0.9999999037833535
CIF01000972,Customer_973,Addis Ababa,Tirufat Savings Account,253449.52,689,145122.05,0.9999989363683719
CIF01002260,Customer_2261,Addis Ababa,Blatena Saving Account,178385.37,1514,145076.06,0.9999998839692322
CIF01007913,Customer_7914,Somali,Ahati Saving Account,97042.85,1018,144665.61,0.9999991579820466
CIF01006644,Customer_6645,Oromia,Special Saving Account,191159.33,1310,144566.36,0.9999999013121439
CIF01008723,Customer_8724,Tigray,Abew Saving Account,211507.28,3836,144412.25,0.9999999284552323
CIF01001921,Customer_1922,SNNPR,Ordinary Saving Account,209798.65,4395,144053.0,0.9999998635566292
CIF01008847,Customer_8848,Harari,Ordinary Saving Account,210173.44,2752,143893.4,0.9999999015651183
CIF01009836,Customer_9837,Addis Ababa,Special Saving Account,252115.29,2650,143877.84,0.999999982727361
CIF01006156,Customer_6157,Addis Ababa,Janderebaw Saving Account,191865.6,2017,143874.75,0.9999999352249054
CIF01009636,Customer_9637,Amhara,Ordinary Saving Account,188634.37,3765,143709.36,0.9999999531935733
